CVE-ID,MITRE Assign Date,CVE Description,OG Label,New Label
cve-2016-1477,2016-01-04,cisco connect stream analyt 1.1.1 allow remot authent user discov notif servic password read administr page aka bug ID cscuz92891,f,f
cve-2016-1378,2016-01-04,cisco io 15.2 2 E1 catalyst switch allow remot attack obtain potenti sensit software-vers inform via request network mobil servic protocol nmsp port aka bug ID cscum62591,f,f
cve-2016-1333,2016-01-04,cisco io 15.5 3 M 15.6 1 t0a cisco 1000 connect grid router allow remot authent user caus denial servic devic reload via snmp request unspecifi bridg mib oid aka bug ID cscux89878,f,f
cve-2016-1337,2016-01-04,cisco epc3928 devic allow remot attack obtain sensit configur credenti inform make request earli part boot process relat `` boot inform disclosur '' issu aka bug ID cscux17178,f,t
cve-2016-1494,2016-01-04,the verifi function rsa packag python python-rsa 3.3 allow attack spoof signatur small public expon via craft signatur pad aka berserk attack,f,f
cve-2016-1346,2016-01-04,the kernel cisco telepres server 3.0 4.2 4.18 mobil servic engin mse 8710 devic allow remot attack caus denial servic panic reboot via craft sequenc ipv6 packet aka bug ID cscuu46673,f,f
cve-2016-1347,2016-01-04,the wide area applic servic waa express implement cisco io 15.1 15.5 allow remot attack caus denial servic devic reload via craft tcp segment aka bug ID cscuq59708,f,f
cve-2016-1317,2016-01-04,cisco unifi commun manag 11.5 0.98000.480 allow remot authent user obtain sensit databas table-nam entity-nam inform via direct request unspecifi url aka bug ID cscuy11098,f,f
cve-2016-1489,2016-01-04,lenovo shareit 3.2.0 window shareit 3.5.48_ww android transfer file cleartext allow remot attack 1 obtain sensit inform snif network 2 conduct man-in-the-middl mitm attack via unspecifi vector,f,f
cve-2016-1316,2016-01-04,cisco telepres video commun server vc x8.1 x8.7 use conjunct jabber guest allow remot attack obtain sensit call-statist inform via direct request unspecifi url aka bug ID cscux73362,f,f
cve-2016-1365,2016-01-04,the grapevin updat process cisco applic polici infrastructur control enterpris modul apic-em 1 allow remot authent user execut arbitrari command root via craft upgrad paramet aka bug ID cscux15507,f,f
cve-2016-1466,2016-01-04,cisco unifi commun manag IM presenc servic 9.1 1 su6 9.1 1 su6a 9.1 1 su7 10.5 2 su2 10.5 2 su2a 11.0 1 su1 11.5 1 allow remot attack caus denial servic sipd process restart via craft header sip packet aka bug ID cscva39072,f,f
cve-2016-1490,2016-01-04,the wifi hotspot lenovo shareit 3.2.0 window allow remot attack obtain sensit file name via craft file request /list,f,f
cve-2016-1302,2016-01-04,cisco applic polici infrastructur control apic devic softwar 1 3h 1.1 1.1 1j nexu 9000 aci mode switch softwar 11.0 3h 11.1 11.1 1j allow remot authent user bypass intend rbac restrict via craft rest request aka bug ID cscut12998,f,f
cve-2016-1402,2016-01-04,the activ directori AD integr compon cisco ident servic engin ise 1.2.0.899 patch 7 AD group-membership author enabl allow remot attack caus denial servic authent outag via craft password authent protocol pap authent request aka bug ID cscun25815,f,f
cve-2016-1373,2016-01-04,the gadgets-integr api cisco finess 8.5 1 8.5 5 8.6 1 9.0 1 9.0 2 9.1 1 9.1 1 su1 9.1 1 su1.1 9.1 1 es1 9.1 1 es5 10.0 1 10.0 1 su1 10.0 1 su1.1 10.5 1 10.5 1 es1 10.5 1 es4 10.5 1 su1 10.5 1 su1.1 10.5 1 su1.7 10.6 1 10.6 1 su1 10.6 1 su2 11.0 1 allow remot attack conduct server-sid request forgeri ssrf attack via craft request aka bug ID cscuw86623,f,f
cve-2016-1369,2016-01-04,the adapt secur applianc asa 5585-x firepow secur servic processor ssp modul cisco asa firepow servic 5.3.1 6.0 misconfigur kernel log allow remot attack caus denial servic resourc consumpt inspect outag modul outag via flood craft IP traffic aka bug ID cscux19922,f,f
cve-2016-1285,2016-01-04,name isc bind 9.x 9.9.8-p4 9.10.x 9.10.3-p4 properli handl dname record pars fetch repli messag allow remot attack caus denial servic assert failur daemon exit via malform packet rndc aka control channel interfac relat alist.c sexpr.c,f,f
cve-2016-1312,2016-01-04,the http inspect engin content secur control secur servic modul csc-ssm 6.6 6.6.1164.0 cisco asa 5500 devic allow remot attack caus denial servic memori consumpt devic reload via flood http packet aka bug ID cscue76147,f,f
cve-2016-1493,2016-01-04,intel driver updat util 2.4 retriev driver updat cleartext make easier man-in-the-middl attack execut arbitrari code via craft file,f,f
cve-2016-1405,2016-01-04,libclamav clamav aka clam antiviru use advanc malwar protect amp cisco email secur applianc esa devic 9.7.0-125 web secur applianc wsa devic 9.0.1-135 9.1.x 9.1.1-041 allow remot attack caus denial servic amp process restart via craft document aka bug id cscuv78533 cscuw60503,f,f
cve-2016-1284,2016-01-04,rdataset.c isc bind 9 support preview edit 9.9.8- 9.9.8-s5 nxdomain-redirect enabl allow remot attack caus denial servic requir assert failur daemon exit via craft flag valu queri,f,f
cve-2016-1320,2016-01-04,the cli cisco prime collabor 9.0 11.0 allow local user execut arbitrari OS command root leverag administr privileg aka bug ID cscux69286,f,f
cve-2016-1427,2016-01-04,the system configur protocol scp core messag interfac cisco prime network registrar 8.2 8.2.3.1 8.3 8.3.2 allow remot attack obtain sensit inform via craft scp messag aka bug ID cscuv35694,f,f
cve-2016-1495,2016-01-05,integ overflow graphic driver huawei mate S smartphon softwar crr-tl00 crr-tl00c01b160sp01 crr-ul00 crr-ul00c00b160 crr-cl00 crr-cl00c92b161 allow attack caus denial servic system crash gain privileg via craft applic trigger heap-bas buffer overflow,f,f
cve-2016-1501,2016-01-06,owncloud server 8.0.9 8.1.x 8.1.4 allow remot authent user obtain sensit inform via unspecifi vector reveal instal path result except messag,f,f
cve-2016-1499,2016-01-06,owncloud server 8.0.10 8.1.x 8.1.5 8.2.x 8.2.2 allow remot authent user obtain sensit inform directori list possibl caus denial servic cpu consumpt via forc paramet index.php/apps/files/ajax/scan.php,f,f
cve-2016-1500,2016-01-06,owncloud server 7.0.12 8.0.x 8.0.10 8.1.x 8.1.5 8.2.x 8.2.2 `` file_vers '' applic enabl properli check return valu getown allow remot authent user read file name start `` .v '' belong share user leverag incom share,f,f
cve-2015-8746,2016-01-06,fs/nfs/nfs4proc.c nf client linux kernel 4.2.2 properli initi memori migrat recoveri oper allow remot nf server caus denial servic null pointer derefer panic via craft network traffic,f,f
cve-2015-8748,2016-01-06,radical 1.1 allow remot authent user bypass owner_writ owner_onli limit via regex metacharact user name demonstr `` '',f,f
cve-2016-1497,2016-01-06,the configur util F5 big-ip system 11.0.x 11.1.x 11.2.x 11.2.1 hf16 11.3.x 11.4.x 11.4.1 hf10 11.5.x 11.5.4 hf2 1.6.x 11.6.1 12.0 hf1 allow remot administr read access polici manag apm access log via unspecifi vector,f,f
cve-2016-1516,2016-01-07,opencv 3.0 doubl free issu allow attack execut arbitrari code,f,f
cve-2016-1504,2016-01-07,dhcpcd 6.10.0 allow remot attack caus denial servic invalid read crash via vector relat option length,f,f
cve-2016-1502,2016-01-07,netapp snapcent server 1 1.0p1 allow remot attack partial bypass authent list delet backup via unspecifi vector,f,f
cve-2016-1551,2016-01-07,ntpd ntp 4.2.8p3 ntpsec a5fb34b9cc89b92a8fef2f459004865c93bb7f92 reli underli oper system protect request imperson refer clock becaus refer clock treat like peer store structur packet sourc ip address refer clock 127.127.1.1 exampl reach receiv function match refer clock 's peer record treat trust peer ani system lack typic martian packet filter would block packet danger time control attack,f,f
cve-2016-1546,2016-01-07,the apach http server 2.4.17 2.4.18 mod_http2 enabl limit number simultan stream worker singl http/2 connect allow remot attack caus denial servic stream-process outag via modifi flow-control window,f,f
cve-2015-8749,2016-01-07,the volume_utils._parse_volume_info function openstack comput nova 2015.1.3 kilo 12.0.x 12.0.1 liberti includ connection_info dictionari storageerror messag use xen backend might allow attack obtain sensit password inform read log file unspecifi vector,f,f
cve-2016-1562,2016-01-07,the rest api dte energi insight applic 1.7.8 android allow remot authent user obtain unspecifi custom inform via sql express filter paramet,f,f
cve-2016-1547,2016-01-07,An off-path attack caus preemptibl client associ demobil ntp 4.2.8p4 earlier ntpsec a5fb34b9cc89b92a8fef2f459004865c93bb7f92 send crypto nak packet victim client spoof sourc address exist associ peer thi true even authent enabl,f,f
cve-2016-1548,2016-01-07,An attack spoof packet legitim ntpd server origin timestamp match peer- dst timestamp record server after make switch client ntp 4.2.8p4 earlier ntpsec aa48d001683e5b791a743ec9c575aaf7d867a2b0c reject futur legitim server respons It possibl forc victim client move time mode chang ntpq give indic mode switch,f,f
cve-2016-1517,2016-01-07,opencv 3.0 allow remot attack caus denial servic segfault via vector involv corrupt chunk,f,f
cve-2016-1550,2016-01-07,An exploit vulner exist messag authent function libntp ntp 4.2.8p4 ntpsec a5fb34b9cc89b92a8fef2f459004865c93bb7f92 An attack send seri craft messag attempt recov messag digest key,f,f
cve-2016-1503,2016-01-07,dhcpcd 6.10.0 use android 4.x 4.4.4 5.0.x 5.0.2 5.1.x 5.1.1 6.x 2016-04-01 product mismanag option length allow remot attack execut arbitrari code caus denial servic heap-bas buffer overflow via malform dhcp respons aka intern bug 26461634,f,f
cve-2016-1549,2016-01-07,A malici authent peer creat arbitrarily-mani ephemer associ order win clock select algorithm ntpd ntp 4.2.8p4 earlier ntpsec 3e160db8dc248a0bcb053b56a80167dc742d2b74 a5fb34b9cc89b92a8fef2f459004865c93bb7f92 modifi victim 's clock,f,f
cve-2015-8762,2016-01-08,the eap-pwd modul freeradiu 3.0 3.0.8 allow remot attack caus denial servic null pointer derefer server crash via zero-length eap-pwd packet,f,f
cve-2015-8764,2016-01-08,off-by-on error eap-pwd modul freeradiu 3.0 3.0.8 trigger buffer overflow,f,f
cve-2015-8753,2016-01-08,sap afaria 7.0.6001.5 allow remot attack bypass author check wipe lock mobil devic via craft request relat `` insecur signatur '' aka sap secur note 2134905,f,f
cve-2015-8760,2016-01-08,the flvplayer compon typo3 6.2.x 6.2.16 allow remot attack emb flash video extern domain via unspecifi vector aka `` cross-sit flash '',f,f
cve-2015-8761,2016-01-08,the valu modul 7.x-1.x 7.x-1.2 drupal properli check permiss allow remot administr `` import valu set '' permiss execut arbitrari php code via export valu list ctool import,f,f
cve-2015-8765,2016-01-08,intel mcafe epolici orchestr epo 4.6.9 earlier 5.0.x 5.1.x 5.1.3 hotfix 1106041 5.3.x 5.3.1 hotfix 1106041 allow remot attack execut arbitrari code via craft serial java object relat apach common collect acc librari,f,f
cve-2016-1568,2016-01-09,use-after-fre vulner hw/ide/ahci.c qemu built ide ahci emul support allow guest OS user caus denial servic instanc crash possibl execut arbitrari code via invalid ahci nativ command queu ncq aio command,f,f
cve-2016-1569,2016-01-10,firebird 2.5.5 allow remot authent user caus denial servic daemon crash use servic manag invok gbak util invalid paramet,f,f
cve-2016-1570,2016-01-11,the PV superpag function arch/x86/mm.c xen 3.4.0 3.4.1 4.1.x 4.6.x allow local PV guest obtain sensit inform caus denial servic gain privileg unspecifi impact via craft page identifi mfn 1 mmuext_mark_sup 2 mmuext_unmark_sup sub-op hypervisor_mmuext_op hypercal 3 unknown vector relat page tabl updat,f,f
cve-2016-1671,2016-01-12,googl chrome 50.0.2661.102 android mishandl slash backslash charact allow attack conduct directori travers attack via file url relat net/base/escape.cc net/base/filename_util.cc,f,f
cve-2016-1693,2016-01-12,browser/safe_browsing/srt_field_trial_win.cc googl chrome 51.0.2704.63 use http servic dl.google.com obtain softwar remov tool allow remot attack spoof chrome_cleanup_tool.ex aka cct file via man-in-the-middl attack http session,f,f
cve-2016-1694,2016-01-12,browser/browsing_data/browsing_data_remover.cc googl chrome 51.0.2704.63 delet hpkp pin cach clear make easier remot attack spoof web site via valid certif arbitrari recogn certif author,f,f
cve-2016-1698,2016-01-12,the createcustomtyp function extensions/renderer/resources/binding.j extens bind googl chrome 51.0.2704.79 valid modul type might allow attack load arbitrari modul obtain sensit inform leverag poison definit,f,f
cve-2016-1670,2016-01-12,race condit resourcedispatcherhostimpl :beginrequest function content/browser/loader/resource_dispatcher_host_impl.cc googl chrome 50.0.2661.102 allow remot attack make arbitrari http request leverag access render process reus request ID,f,f
cve-2016-1687,2016-01-12,the render implement googl chrome 51.0.2704.63 properli restrict public exposur class allow remot attack obtain sensit inform via vector relat extens,f,f
cve-2016-1675,2016-01-12,blink use googl chrome 51.0.2704.63 allow remot attack bypass same origin polici leverag mishandl document reattach destruct relat frameloader.cpp localframe.cpp,f,f
cve-2016-1598,2016-01-12,xss netiq idm 4.5 ident applic 4.5.4 allow attack abl chang usernam inject arbitrari html code role assign administr html page,f,f
cve-2016-1582,2016-01-12,lxd 2.0.2 properli set permiss switch unprivileg contain privileg mode allow local user access arbitrari world readabl path contain directori via unspecifi vector,f,f
cve-2016-1578,2016-01-12,use-after-fre vulner oxid allow remot attack caus denial servic applic crash execut arbitrari code via unspecifi vector relat respond synchron permiss request,f,f
cve-2016-1580,2016-01-12,the setup_snappy_os_mount function ubuntu-core-launch packag 1.27.1 improperli determin mount point bind mount use snap might allow remot attack obtain sensit inform gain privileg via snap name start `` ubuntu-cor '',f,f
cve-2016-1581,2016-01-12,lxd 2.0.2 use world-read permiss /var/lib/lxd/zfs.img set loop base zf pool allow local user copi read data arbitrari contain via unspecifi vector,f,f
cve-2016-1606,2016-01-12,multipl stack-bas buffer overflow com object micro focu rumba 9.4.x 9.4 HF 13960 allow remot attack execut arbitrari code via 1 networknam properti valu objectxsnaconfig.objectxsnaconfig iconfig.dl 2 cpname properti valu objectxsnaconfig.objectxsnaconfig iconfig.dl 3 printernam properti valu profileeditor.printpastecontrol profedit.dl 4 data argument writerecord function ftxbifflib.as400ftxbiff ftxbiff.dll 5 serial properti valu nmseccomparamslib.ssl3 nmseccomparams.dl 6 usernam properti valu nmseccomparamslib.firewallproxi nmseccomparams.dl 7 lunam properti valu profileeditor.mfsnacontrol profedit.dl 8 newval argument load function ftpsftplib.sftpsess ftpsftp.dll 9 long host field ftp client,f,t
cve-2016-1661,2016-01-12,blink use googl chrome 50.0.2661.94 ensur frame satisfi check render process addit same origin polici check allow remot attack caus denial servic memori corrupt possibl unspecifi impact via craft web site relat bindingsecurity.cpp domwindow.cpp,f,f
cve-2016-1615,2016-01-12,the omnibox implement googl chrome 48.0.2564.82 allow remot attack spoof document 's origin via unspecifi vector,f,f
cve-2016-1616,2016-01-12,the custombutton :acceleratorpress function ui/views/controls/button/custom_button.cc googl chrome 48.0.2564.82 allow remot attack spoof url via vector involv unfocus custom button,f,f
cve-2016-1618,2016-01-12,blink use googl chrome 48.0.2564.82 ensur proper cryptographicallyrandomvalu random number gener use make easier remot attack defeat cryptograph protect mechan via unspecifi vector,f,f
cve-2016-1601,2016-01-12,yast2-us 3.1.47 use suse linux enterpris 12 sp1 properli set empti password field /etc/shadow autoyast instal profil contain inst-si user might allow attack unspecifi impact via unknown vector,f,f
cve-2016-1572,2016-01-12,mount.ecryptfs_private.c ecryptfs-util valid mount destin filesystem type allow local user gain privileg mount nonstandard filesystem demonstr /proc/ pid,f,f
cve-2016-1602,2016-01-12,A code inject supportconfig data collect tool supportutil suse linux enterpris server 12 12-sp1 suse linux enterpris desktop 12 12-sp1 could use local attack execut code user run supportconfig usual root,f,f
cve-2016-1603,2016-01-12,An inform leak netiq idm servicenow driver 1.1 could expos cryptograph attribut logged-in user,f,f
cve-2016-1611,2016-01-12,novel filr 1.2 hot patch 6 2.0 hot patch 2 use world-writ permiss /etc/profile.d/vainit.sh allow local user gain privileg replac file 's content arbitrari shell command,f,t
