CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2015-8040,2015-11-02,2015-10-13,6.8,the rtsp_getdlsendtim method cnc_ctrl control samsung smartview allow remot attack execut arbitrari code via index valu,thi vulner allow remot attack execut arbitrari code vulner instal samsung smartview user interact requir exploit vulner target must visit malici page open malici file.th specif flaw exist within handl rtsp_getdlsendtim method the issu lie failur valid user-suppli index valu An attack leverag vulner execut code context current process,f,f,t
cve-2015-8082,2015-11-06,,0.0,the login disabl modul 6.x-1.x 6.x-1.1 7.x-1.x 7.x-1.2 drupal properli load user_logout function allow remot attack bypass logout protect mechan leverag contribut user authent modul demonstr ca url login modul,,f,f,f
cve-2015-8084,2015-11-06,,0.0,huawei usg5500 usg2100 usg2200 usg5100 unifi secur gateway softwar v300r001c10spc600 `` dhcp snoop '' enabl either `` option82 insert '' `` option82 rebuild '' enabl interfac allow remot attack caus denial servic reboot via craft dhcp packet,,f,f,f
cve-2015-8083,2015-11-06,,0.0,An unspecifi modul huawei espac u1910 u1911 u1930 u1960 u1980 u1981 unifi gateway softwar v200r003c00spc300 properli initi memori process timeout messag allow remot attack caus denial servic out-of-bound memori access devic restart via unknown vector,,f,f,f
cve-2015-8081,2015-11-06,,0.0,the field block modul 7.x-1.x 7.x-1.4 drupal might allow remot attack obtain sensit field inform read cach block,,f,f,f
cve-2015-8087,2015-11-06,,0.0,huawei ne20e- ne40e-m ne40e-m2 router softwar v800r007c10spc100 ne40 ne80 router softwar v800r007c00spc100 allow remot attack send packet vpn conduct flood attack via craft mpl forward packet aka `` vpn rout forward vrf hop vulner '',,f,f,f
cve-2015-8100,2015-11-09,,0.0,the net-snmp packag openbsd 5.8 use 0644 permiss snmpd.conf allow local user obtain sensit commun inform read file,,f,f,f
cve-2015-8098,2015-11-09,,0.0,F5 big-ip apm 11.4.1 11.4.1 hf9 11.5.x 11.5.3 11.6.0 11.6.0 hf4 allow remot attack caus denial servic execut arbitrari code via unspecifi vector relat process citrix remot desktop connect virtual server configur remot desktop profil aka `` out-of-bound memori vulner '',,f,f,f
cve-2015-8095,2015-11-09,,0.0,the recycl bin featur monster menu modul 7.x-1.21 7.x-1.24 drupal properli remov node view allow remot attack obtain sensit inform via unspecifi url pattern,,f,f,f
cve-2015-8107,2015-11-11,,0.0,format string vulner gnu a2p 4.14 allow remot attack execut arbitrari code,,f,f,f
cve-2015-8108,2015-11-11,,0.0,the manag interfac lenovoemc EZ media backup hm3 ix2/ix2-dl ix4-300d px12-400r/450r px6-300d px2-300d px4-300r px4-400d px4-400r px4-300d na devic firmwar 4.1.204.33661 allow remot attack obtain sensit devic inform via unspecifi vector,,f,f,f
cve-2015-8106,2015-11-11,,0.0,format string vulner cmdkeyword function funct1.c latex2rtf 2.3.10 allow remot attack execut arbitrari code via format string specifi \keyword command craft tex file,,f,f,f
cve-2015-8124,2015-11-12,,0.0,session fixat vulner `` rememb Me '' login featur symfoni 2.3.x 2.3.35 2.6.x 2.6.12 2.7.x 2.7.7 allow remot attack hijack web session via session id,,f,f,f
cve-2015-8154,2015-11-13,,0.0,the sysplant.si driver applic devic control adc compon client symantec endpoint protect sep 12.1 ru6-mp4 allow remot attack execut arbitrari code via craft html document relat `` rwx permiss '',,f,f,f
cve-2015-8148,2015-11-13,,0.0,the ldap servic symantec encrypt manag server sem 3.3.2 mp12 allow remot attack obtain sensit inform administr account via modifi request,,f,f,f
cve-2015-8150,2015-11-13,,0.0,symantec encrypt manag server sem 3.3.2 mp12 allow local user obtain root access modifi batch file,,f,f,f
cve-2015-8139,2015-11-13,,0.0,ntpq ntp 4.2.8p7 allow remot attack obtain origin timestamp imperson peer via unspecifi vector,,f,f,f
cve-2015-8149,2015-11-13,,0.0,the ldap servic symantec encrypt manag server sem 3.3.2 mp12 allow remot attack caus denial servic heap memori corrupt servic outag via craft request,,f,f,f
cve-2015-8158,2015-11-13,,0.0,the getrespons function ntpq ntp version 4.2.8p9 4.3.x 4.3.90 allow remot attack caus denial servic infinit loop via craft packet incorrect valu,,f,f,f
cve-2015-8151,2015-11-13,,0.0,symantec encrypt manag server sem 3.3.2 mp12 allow remot authent user execut arbitrari OS command leverag consol administr access,,f,f,f
cve-2015-8140,2015-11-13,,0.0,the ntpq protocol ntp 4.2.8p7 allow remot attack conduct replay attack snif network,,f,f,f
cve-2015-8212,2015-11-14,,0.0,cgi handl flaw bozohttpd netbsd 6.0 6.0.6 6.1 6.1.5 7.0 allow remot attack execut arbitrari code via craft argument handl non-cgi awar program,,f,f,f
cve-2015-8213,2015-11-14,,0.0,the get_format function utils/formats.pi django 1.7.x 1.7.11 1.8.x 1.8.7 1.9.x 1.9rc2 might allow remot attack obtain sensit applic secret via set key place date/tim format set demonstr secret_key,,f,f,f
cve-2015-8215,2015-11-16,,0.0,net/ipv6/addrconf.c ipv6 stack linux kernel 4.0 valid attempt chang mtu valu allow context-depend attack caus denial servic packet loss via valu 1 smaller minimum compliant valu 2 larger mtu interfac demonstr router advertis RA messag valid daemon differ vulner cve-2015-0272 note scope cve-2015-0272 limit networkmanag product,,f,f,f
cve-2015-8222,2015-11-17,,0.0,the lxd-unix.socket systemd unit file ubuntu lxd packag 0.20-0ubuntu4.1 use world-read permiss /var/lib/lxd/unix.socket allow local user gain privileg via unspecifi vector,,f,f,f
cve-2015-8229,2015-11-17,,0.0,huawei espac u2980 unifi gateway softwar v100r001c10 u2990 softwar v200r001c10 allow remot authent user caus denial servic via craft signal packet regist devic,,f,f,f
cve-2015-8232,2015-11-17,,0.0,the UC profil modul 6.x-1.x 6.x-1.3 drupal properli check access profil certain circumst might allow remot attack obtain sensit inform anonym user profil via unspecifi vector,,f,f,f
cve-2015-8231,2015-11-17,,0.0,huawei espac 7910 7950 IP phone softwar v200r002c00spc800 allow remot attack establish session caus denial servic devic restart via unspecifi packet,,f,f,f
cve-2015-8227,2015-11-17,,0.0,the built-in web server huawei vp9660 multi-point control unit softwar v200r001c30spc700 allow remot administr obtain sensit inform caus denial servic via craft messag,,f,f,f
cve-2015-8228,2015-11-17,,0.0,directori travers vulner sftp server huawei AR 120 150 160 200 500 1200 2200 3200 3600 router softwar v200r006sph003 allow remot authent user access arbitrari directori via unspecifi vector,,f,f,f
cve-2015-8236,2015-11-18,,0.0,arista eo 4.11.12 4.12 4.12.11 4.13 4.13.14m 4.14 4.14.5fx.5 4.15 4.15.0fx1.1 allow remot attack execut arbitrari code root leverag management-plan access aka bug 138716,,f,f,f
cve-2015-8234,2015-11-18,,0.0,the imag signatur algorithm openstack glanc 11.0 allow remot attack bypass signatur verif process via craft imag trigger md5 collis,,f,f,f
cve-2015-8286,2015-11-19,,0.0,zhuhai raysharp firmwar hardcod root password make easier remot attack obtain access via session tcp port 23 9000,,f,f,f
cve-2015-8252,2015-11-19,,0.0,the frontel protocol 3 rsi video technolog videofi devic send cleartext serial number allow remot attack determin hardcod key snif network perform `` jumbl '' calcul number,,f,f,f
cve-2015-8253,2015-11-19,,0.0,the frontel protocol 3 rsi video technolog videofi devic set ae encrypt send traffic cleartext allow remot attack obtain sensit 1 messag 2 mjpeg video data snif network,,f,f,f
cve-2015-8265,2015-11-19,,0.0,huawei mobil wifi e5151 router softwar e5151s-2tcpu-v200r001b146d27sp00c00 e5186 router softwar v200r001b310d01sp00c00 allow dn queri packet use static sourc port make easier remot attack spoof respons via unspecifi vector,,f,f,f
cve-2015-8270,2015-11-19,,0.0,the amf3readstr function amf.c rtmpdump 2.4 allow remot rtmp media server caus denial servic invalid pointer derefer process crash,,f,f,f
cve-2015-8269,2015-11-19,,0.0,the api fisher-pric smart toy bear devic allow remot attack obtain sensit inform modifi data leverag presenc 802.11 network 's coverag area enter account number,,f,f,f
cve-2015-8279,2015-11-19,,0.0,web viewer 1.193 samsung srn-1670d devic allow remot attack read arbitrari file via request unspecifi php script,,f,f,f
cve-2015-8277,2015-11-19,,0.0,multipl buffer overflow 1 lmgrd 2 vendor daemon flexera flexnet publish 11.13.1.2 secur updat 1 allow remot attack execut arbitrari code via craft packet opcod 0x107 b 0x10a,,f,f,f
cve-2015-8280,2015-11-19,,0.0,web viewer 1.193 samsung srn-1670d devic allow remot attack discov credenti read detail error messag,,f,f,f
cve-2015-8271,2015-11-19,,0.0,the amf3cd_addprop function amf.c rtmpdump 2.4 allow remot rtmp media server execut arbitrari code,,f,f,f
cve-2015-8281,2015-11-19,,0.0,web viewer 1.193 samsung srn-1670d devic allow attack bypass filesystem encrypt via xor calcul,,f,f,f
cve-2015-8303,2015-11-20,,0.0,huawei document secur manag dsm softwar v100r002c05spc661 clear clipboard close secur file allow local user obtain sensit inform past content anoth file,,f,f,f
cve-2015-8305,2015-11-20,,0.0,huawei sophia-l10 smartphon softwar p7-l10c900b852 allow attack caus denial servic system panic via craft applic system camera privileg,,f,f,f
cve-2015-8312,2015-11-21,,0.0,off-by-on error afs_pioctl.c openaf 1.6.16 might allow local user caus denial servic memori overwrit system crash via pioctl input buffer size 4096 byte,,f,f,f
cve-2015-8320,2015-11-22,,0.0,apach cordova-android 3.7.0 improperli gener random valu bridgesecret data make easier attack conduct bridg hijack attack predict valu,,f,f,f
cve-2015-8333,2015-11-24,,0.0,the oper mainten unit omu huawei vcn500 softwar v100r002c00spc200 allow remot authent user chang IP address media server via craft packet,,f,f,f
cve-2015-8325,2015-11-24,,0.0,the do_setup_env function session.c sshd openssh 7.2p2 uselogin featur enabl pam configur read .pam_environ file user home directori allow local user gain privileg trigger craft environ /bin/login program demonstr ld_preload environ variabl,,f,f,f
cve-2015-8329,2015-11-24,,0.0,sap manufactur integr intellig aka mii formerli xmii use weak encrypt base64 de allow attack conduct downgrad attack decrypt password via unspecifi vector aka sap secur note 2240274,,f,f,f
cve-2015-8331,2015-11-24,,0.0,the oper mainten unit omu huawei vcn500 softwar v100r002c00spc200 properli invalid session ID `` abnorm exit '' occur allow remot attack conduct replay attack via session ID,,f,f,f
cve-2015-8336,2015-11-24,,0.0,huawei fusioncomput softwar v100r005c10spc700 allow remot authent user obtain sensit `` role permiss '' inform via unspecifi vector,,f,f,f
cve-2015-8335,2015-11-24,,0.0,huawei vcn500 softwar v100r002c00spc201 log password cleartext allow remot authent user obtain sensit inform trigger log gener read log,,f,f,f
cve-2015-8346,2015-11-25,,0.0,app/views/timelog/_form.html.erb redmin 2.6.8 3.0.x 3.0.6 3.1.x 3.1.2 allow remot attack obtain sensit inform subject issu view time log form,,f,f,f
cve-2015-8340,2015-11-25,,0.0,the memory_exchang function common/memory.c xen 3.2.x 4.6.x properli releas lock might allow guest OS administr caus denial servic deadlock host crash via unspecifi vector relat xenmem_exchang error handl,,f,f,f
cve-2015-8360,2015-11-25,,0.0,An unspecifi resourc atlassian bamboo 5.9.9 5.10.x 5.10.0 allow remot attack execut arbitrari java code via serial data jm port,,f,f,f
cve-2015-8338,2015-11-25,,0.0,xen 4.6.x earlier properli enforc limit page order input 1 xenmem_increase_reserv 2 xenmem_populate_physmap 3 xenmem_exchang possibl hypervisor_memory_op suboper allow arm guest OS administr caus denial servic cpu consumpt guest reboot watchdog timeout host reboot possibl unspecifi impact via unknown vector,,f,f,f
cve-2015-8374,2015-11-27,,0.0,fs/btrfs/inode.c linux kernel 4.3.3 mishandl compress inlin extent allow local user obtain sensit pre-trunc inform file via clone action,,f,f,f
cve-2015-8370,2015-11-27,,0.0,multipl integ underflow grub2 1.98 2.02 allow physic proxim attack bypass authent obtain sensit inform caus denial servic disk corrupt via backspac charact 1 grub_username_get function grub-core/normal/auth.c 2 grub_password_get function lib/crypto.c trigger `` off-by-two '' `` out bound overwrit '' memori error,,f,f,f
cve-2015-8373,2015-11-27,,0.0,the kea-dhcp4 kea-dhcp6 server 0.9.2 1-beta isc kea certain debug set use allow remot attack caus denial servic daemon crash via malform packet,,f,f,f
cve-2015-8378,2015-11-30,,0.0,In keepassx 0.4.4 cleartext copi password data creat upon cancel xml export action thi allow context-depend attack obtain sensit inform read .xml dotfil,,f,f,f
cve-2015-8379,2015-12-01,,0.0,cakephp 2.x 3.x 3.1.5 might allow remot attack bypass csrf protect mechan via _method paramet,,f,f,f
cve-2015-8382,2015-12-01,,0.0,the match function pcre_exec.c pcre 8.37 mishandl abcd abc| abcdef b abcdefghi abc accept pattern relat pattern involv accept allow remot attack obtain sensit inform process memori caus denial servic partial initi memori applic crash via craft regular express demonstr javascript regexp object encount konqueror aka zdi-can-2547,,f,f,f
cve-2015-8393,2015-12-01,,0.0,pcregrep pcre 8.38 mishandl -q option binari file might allow remot attack obtain sensit inform via craft file demonstr cgi script send stdout data client,,f,f,f
cve-2016-0148,2015-12-04,2016-04-12,7.5,microsoft .net framework 4.6 4.6.1 mishandl librari load allow local user gain privileg via craft applic aka `` .net framework remot code execut vulner '',thi vulner allow remot attack execut arbitrari code vulner instal microsoft .net framework user interact requir exploit vulner target must visit malici web page open malici directori device.th specif flaw exist within handl specif name dll use .net framework By provid directori specif dll attack abl forc process load arbitrari dll thi allow attack execut arbitrari code context process,f,f,t
cve-2016-0161,2015-12-04,,0.0,microsoft edg allow remot attack bypass same origin polici via unspecifi vector aka `` microsoft edg elev privileg vulner '' differ vulner cve-2016-0158,,f,f,f
cve-2015-8473,2015-12-04,,0.0,the issu api redmin 2.6.8 3.0.x 3.0.6 3.1.x 3.1.2 allow remot authent user obtain sensit inform changeset messag leverag permiss read issu relat changeset project,,f,f,f
cve-2016-0037,2015-12-04,,0.0,the forms-bas authent implement activ directori feder servic adf 3.0 microsoft window server 2012 R2 allow remot attack caus denial servic daemon outag via craft data aka `` microsoft activ directori feder servic denial servic vulner '',,f,f,f
cve-2016-0138,2015-12-04,,0.0,microsoft exchang server 2007 sp3 2010 sp3 2013 sp1 2013 cumul updat 12 2013 cumul updat 13 2016 cumul updat 1 2016 cumul updat 2 mispars e-mail messag allow remot authent user obtain sensit outlook applic inform leverag send As right aka `` microsoft exchang inform disclosur vulner '',,f,f,f
cve-2016-0149,2015-12-04,,0.0,microsoft .net framework 2.0 sp2 3.0 sp2 3.5 3.5.1 4.5.2 4.6 4.6.1 allow man-in-the-middl attack obtain sensit cleartext inform via vector involv inject cleartext data client-serv data stream aka `` tls/ssl inform disclosur vulner '',,f,f,f
cve-2016-0019,2015-12-04,,0.0,the remot desktop protocol rdp servic implement microsoft window 10 gold 1511 allow remot attack bypass intend access restrict establish session blank-password account via modifi rdp client aka `` window remot desktop protocol secur bypass vulner '',,f,f,f
